X,Y,osm_id,name,place type,category,text_des
31.3040373,29.9919523,9561258989,مدرسة الشهيد الطيار خضر,school,Education,"تقع مدرسة الشهيد الطيار خضر في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1514353,29.9956129,9568706448,مستشفى الجابري,hospital,Health,"تقع مستشفى الجابري في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.188481,29.9455923,9568725004,مستشفى شبرامنت المركزي,hospital,Health,"تقع مستشفى شبرامنت المركزي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1804263,29.9853598,9569381023,مدرسه المجد الخاصه,school,Education,"تقع مدرسه المجد الخاصه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.0218604,31.2691233,9571597046,مدرسة حورس,school,Education,"تقع مدرسة حورس في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1835413,30.0176519,9571692437,مدرسة الشروق الخاصة,school,Education,"تقع مدرسة الشروق الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1751954,29.9628725,9573989592,Al Hayat Modern Language School,school,Education,"تقع Al Hayat Modern Language School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3849315,31.0444066,9580961404,Dr. Ahmed Raouf Ophthalmology Clinic,clinic,Health,"تقع Dr. Ahmed Raouf Ophthalmology Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.6559055,30.1495132,9588506872,معهد الشروق الابتدائي النموذجي,school,Education,"تقع معهد الشروق الابتدائي النموذجي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3484681,30.0475517,9642835955,مدرسه الالسن للغات,school,Education,"تقع مدرسه الالسن للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9059535,31.2025983,9648152027,Department for Internal Medicine,hospital,Health,"تقع Department for Internal Medicine في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1545246,29.9967716,9651950237,مستشفى الحبيب التخصصي,hospital,Health,"تقع مستشفى الحبيب التخصصي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9021818,31.1961938,9656178680,Sayed Darwish Primary School,school,Education,"تقع Sayed Darwish Primary School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3535425,30.0529457,9660893188,مدرسة مدينة نصر الثانوية الفنية التجارية بنات,school,Education,"تقع مدرسة مدينة نصر الثانوية الفنية التجارية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1498471,30.9532282,9670857598,مستشفى صدر المحلة,hospital,Health,"تقع مستشفى صدر المحلة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3337401,30.0430439,9689605040,مدرسة جمال عبد الناصر التجريبية,school,Education,"تقع مدرسة جمال عبد الناصر التجريبية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3271472,30.0973951,9694678866,مدرسة التوفيقية الحديثة الخاصة,school,Education,"تقع مدرسة التوفيقية الحديثة الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2459649,30.0926606,9697106717,مستشفى الصفوة,hospital,Health,"تقع مستشفى الصفوة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.163441,29.9901051,9702924463,مدرسة اسباتس الخاصة,school,Education,"تقع مدرسة اسباتس الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.5563304,30.1052033,9714624813,مدرسة مودرن سكول هليوبوليس الجديدة,school,Education,"تقع مدرسة مودرن سكول هليوبوليس الجديدة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2123436,29.8980946,9739025499,مدرسة الشهيد احمد خالد زهران الاعدادية,school,Education,"تقع مدرسة الشهيد احمد خالد زهران الاعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2314815,30.0315752,9741078672,عيادة كريم سعيد,clinic,Health,"تقع عيادة كريم سعيد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.5533044,30.1636403,9750285595,Dr. Hani Allawy Clinic,hospital,Health,"تقع Dr. Hani Allawy Clinic في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2126026,29.8978725,9751076229,معهد ابوصير الازهري ابتدائي,school,Education,"تقع معهد ابوصير الازهري ابتدائي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1965078,29.9327325,9761055560,معاهد المدينة العليا,university,Education,"تقع معاهد المدينة العليا في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.163256,29.9926236,9762746673,مستشفى الرحاب التخصصي,hospital,Health,"تقع مستشفى الرحاب التخصصي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3284172,30.0965609,9764636806,مستشفي جمال الدين الافغاني,hospital,Health,"تقع مستشفي جمال الدين الافغاني في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3318384,30.095903,9771756015,مدرسة العبيدية,school,Education,"تقع مدرسة العبيدية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3439566,30.0894631,9771774518,مدرسة السيدة حنيفة السلحدار الثانوية الصناعية بنات,school,Education,"تقع مدرسة السيدة حنيفة السلحدار الثانوية الصناعية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.8216168,27.9324626,9787616082,مستشفي العروة الوثقي,hospital,Health,"تقع مستشفي العروة الوثقي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
30.8232068,27.9372015,9787616090,مستشفي الفكرية العام,hospital,Health,"تقع مستشفي الفكرية العام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1866866,30.0047923,9809753775,مستشفى بهيه لعلاج سرطان الثدي,hospital,Health,"تقع مستشفى بهيه لعلاج سرطان الثدي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2261325,30.0235306,9822436734,د. عمرو عنتر أخصائي التخاطب,clinic,Health,"تقع د. عمرو عنتر أخصائي التخاطب في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.1836667,30.0149728,9846863903,مدرسة الشهيد احمد سعيد محمود-الكرنك سابقاً,school,Education,"تقع مدرسة الشهيد احمد سعيد محمود-الكرنك سابقاً في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.327129,30.0940053,9850700146,مستشفي سانت ريتا,hospital,Health,"تقع مستشفي سانت ريتا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.32844,30.0894028,9853455859,مدرسة مصر الجديدة للغات,school,Education,"تقع مدرسة مصر الجديدة للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3641444,30.0497203,9886904117,مدرسة سمبيات ابيولا,school,Education,"تقع مدرسة سمبيات ابيولا في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4136968,30.005501,9898538917,إخناتون,school,Education,"تقع إخناتون في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2938813,29.9610528,9969105317,معهد التدريب الراقي: بمنطقة زهراء المعادي,school,Education,"تقع معهد التدريب الراقي: بمنطقة زهراء المعادي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3754809,30.096033,9974957559,الاكاديمية البحرية شيراتون,university,Education,"تقع الاكاديمية البحرية شيراتون في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.0217183,30.5499895,9974960728,home,hospital,Health,"تقع home في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3182019,30.1139213,9974961422,مستشفى الحلميه العسكرى,hospital,Health,"تقع مستشفى الحلميه العسكرى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3736724,30.0959811,9974963717,الاكاديمية البحرية شيراتون,university,Education,"تقع الاكاديمية البحرية شيراتون في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.1976361,30.0468047,10008144006,Dr. Hamed Kadry Plastic Surgery Clinic عيادة أ.د حامد قدري لجراحات التجميل,clinic,Health,"تقع Dr. Hamed Kadry Plastic Surgery Clinic عيادة أ.د حامد قدري لجراحات التجميل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.2046879,30.0542029,10017881219,Dr Ahmed Abdelsalam Obesity Clinic,clinic,Health,"تقع Dr Ahmed Abdelsalam Obesity Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3077718,30.0763826,10033391517,عيادة جراحة اورام العظام اد/ محمد عبدالرحمن مصطفى الننى,clinic,Health,"تقع عيادة جراحة اورام العظام اد/ محمد عبدالرحمن مصطفى الننى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.307917,30.0758972,10033391518,عيادة جراحة اورام العظام اد/ محمد عبدالرحمن مصطفى الننى,clinic,Health,"تقع عيادة جراحة اورام العظام اد/ محمد عبدالرحمن مصطفى الننى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.6582147,30.1932457,10033391519,المركز الطبى العالمى,hospital,Health,"تقع المركز الطبى العالمى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3446212,30.5158362,10039920599,عياده د/ مني الحضري استشاري امراض النساء والولادة,clinic,Health,"تقع عياده د/ مني الحضري استشاري امراض النساء والولادة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.2188841,30.0758256,10044302413,مدرسة باحثة البادية الثانوية التجارية للبنات,school,Education,"تقع مدرسة باحثة البادية الثانوية التجارية للبنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.6685683,30.0767538,10106608817,مجموعه 122,school,Education,"تقع مجموعه 122 في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.0177849,29.9958598,10114877417,مدارس النيل للغات,school,Education,"تقع مدارس النيل للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1964898,29.9343496,10116112876,معاهد الفراعنة,university,Education,"تقع معاهد الفراعنة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.0526966,29.9757626,10116320617,مدرسه الحلم للغات,school,Education,"تقع مدرسه الحلم للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.88664,24.068354,10178857510,Eng. Mohammed Mekkawy Yacoub Language School,school,Education,"تقع Eng. Mohammed Mekkawy Yacoub Language School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4826926,30.2221383,10207020117,مستشفى فريد حبيب,hospital,Health,"تقع مستشفى فريد حبيب في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2719005,29.8478498,10223205851,مدرسة الشهيد عاطف الاسلامبولى الاعداديه بنين,school,Education,"تقع مدرسة الشهيد عاطف الاسلامبولى الاعداديه بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.9236024,29.9637416,10278941209,مركز حبيبة التخصصي,clinic,Health,"تقع مركز حبيبة التخصصي في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.332632,30.0807161,10280525304,مركز الدرة التخصصي للعيون,hospital,Health,"تقع مركز الدرة التخصصي للعيون في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.7233948,30.1451471,10310788409,مستشفي بدر الجامعي - جامعة حلوان,hospital,Health,"تقع مستشفي بدر الجامعي - جامعة حلوان في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1944545,30.0509934,10591346706,School STJ,school,Education,"تقع School STJ في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2778197,30.8024491,10604284408,معهد الديني,school,Education,"تقع معهد الديني في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1829476,30.0124843,10631947011,مدرسة نصر الخاصة,school,Education,"تقع مدرسة نصر الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.0083268,31.1742056,10651039659,مدرسة العصافرة الثانوية المشتركة,school,Education,"تقع مدرسة العصافرة الثانوية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.0097958,31.1745691,10651039664,مدرسة الخلايلة الإبتدائية,school,Education,"تقع مدرسة الخلايلة الإبتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.017691,31.1689065,10651046973,مدرسة الحرية الإبتدائية,school,Education,"تقع مدرسة الحرية الإبتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.017292,31.1715054,10651046978,الوحدة الصحية بالعصافرة,hospital,Health,"تقع الوحدة الصحية بالعصافرة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
32.0076759,31.1697702,10651050227,مدرسة العصافرة الإبتدائية,school,Education,"تقع مدرسة العصافرة الإبتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.0079954,31.1696945,10651050232,مدرسة السيدة نفيسة الإعدادية للبنات,school,Education,"تقع مدرسة السيدة نفيسة الإعدادية للبنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.0042162,31.1671067,10651117371,مدرسة العصافرة الإعدادية بنين,school,Education,"تقع مدرسة العصافرة الإعدادية بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.0076771,31.1699148,10651453139,مدرسة السلام الإبتدائية,school,Education,"تقع مدرسة السلام الإبتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.8499091,29.3073584,10676089794,Dr. Ahmed Zidan Center,hospital,Health,"تقع Dr. Ahmed Zidan Center في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
32.2699025,31.2532652,10686009205,مدرسه النيل الدوليه,school,Education,"تقع مدرسه النيل الدوليه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.0534087,30.6481232,10749393305,Shintina Alhajar Tropical,hospital,Health,"تقع Shintina Alhajar Tropical في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1974285,30.0340457,10783904205,مستشفى المروة,clinic,Health,"تقع مستشفى المروة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
30.978533,30.0240332,10784186707,مدرسة مارفيل,school,Education,"تقع مدرسة مارفيل في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.9843773,29.9837245,10784198106,مستشفى أكتوبر كلينيك,hospital,Health,"تقع مستشفى أكتوبر كلينيك في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
30.9840573,29.9835817,10784198107,المستشفى الدولية للمسالك البولية,clinic,Health,"تقع المستشفى الدولية للمسالك البولية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9445404,31.2125623,10785561505,مدارس محمد زهران,school,Education,"تقع مدارس محمد زهران في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9440001,31.2124001,10785669705,مدرسة الخنساء الإعدادية - بنات,school,Education,"تقع مدرسة الخنساء الإعدادية - بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2025454,30.0519254,10788501071,كيوتس عيادة الجلدية,clinic,Health,"تقع كيوتس عيادة الجلدية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
32.0096728,26.2883133,10789866120,الشهيد حلمى حافظ مازن الثانوية المشتركة,school,Education,"تقع الشهيد حلمى حافظ مازن الثانوية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
33.815902,27.2408255,10879800705,مدرسة السلام الاعدادية بنين,school,Education,"تقع مدرسة السلام الاعدادية بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1860839,27.1789641,10883658615,مستشفى دار السلام,clinic,Health,"تقع مستشفى دار السلام في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
30.7071597,28.3191358,10925249053,الراعي الصالح,hospital,Health,"تقع الراعي الصالح في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2970299,29.9610961,10974556796,الدكتور وائل نجار,clinic,Health,"تقع الدكتور وائل نجار في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.2002174,30.0093141,11005358021,مدرسة الشهيد هشام شتا الاعداديه بنات,school,Education,"تقع مدرسة الشهيد هشام شتا الاعداديه بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.353375,30.2056407,11013647705,Nile Union Academy,school,Education,"تقع Nile Union Academy في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.6815243,30.3335304,11015978105,مدرسة الحى 28 مجاورة 5,school,Education,"تقع مدرسة الحى 28 مجاورة 5 في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3724291,30.1223025,11027293553,مستشفى عين الحياة,hospital,Health,"تقع مستشفى عين الحياة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3622837,30.8670766,11050720831,معهد الحاج السيد سالم الابتدائى بقرية دروة,school,Education,"تقع معهد الحاج السيد سالم الابتدائى بقرية دروة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3626514,30.8666416,11050730562,مدرسة محمد شندى الابتدائية بقرية دروة,school,Education,"تقع مدرسة محمد شندى الابتدائية بقرية دروة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3623926,30.8663667,11050738962,الوحدة الصحية بقرية دروة,hospital,Health,"تقع الوحدة الصحية بقرية دروة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2249585,29.8844114,11111093358,معهد ابوصير إعدادى وثانوي بنين,school,Education,"تقع معهد ابوصير إعدادى وثانوي بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.203011,29.9203936,11111101594,مدرسة نيو ديسكفري,school,Education,"تقع مدرسة نيو ديسكفري في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2257283,29.8845062,11111107895,معهد الشيخ عليان الابتدائي,school,Education,"تقع معهد الشيخ عليان الابتدائي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2028177,29.9206162,11111117751,مدرسة فيوتشر,school,Education,"تقع مدرسة فيوتشر في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.5054933,30.3691065,11174211737,عيادة الدكتور محسن علام قلب وقسطرة,clinic,Health,"تقع عيادة الدكتور محسن علام قلب وقسطرة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.133422,29.9922609,11187980813,مدرسة المعرفة الرسمية للغات,school,Education,"تقع مدرسة المعرفة الرسمية للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.7320924,30.3238623,11210315591,university hospital,hospital,Health,"تقع university hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.4205015,29.9928277,11218755958,قيتباي الدولية,school,Education,"تقع قيتباي الدولية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2631753,29.9611824,11257108018,Maadi Maternity Hospital (Hossam Shalaby),hospital,Health,"تقع Maadi Maternity Hospital (Hossam Shalaby) في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3031698,30.0116999,11278273768,9th Street Clinic,hospital,Health,"تقع 9th Street Clinic في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2148917,29.8905895,11285783666,مدرسة الدكتور خليل اللمعي الابتدائية المشتركة بابوصير,school,Education,"تقع مدرسة الدكتور خليل اللمعي الابتدائية المشتركة بابوصير في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1645229,29.9935876,11293369243,مدرسة الإيمان للتعليم الأساسي,school,Education,"تقع مدرسة الإيمان للتعليم الأساسي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3334192,29.9740094,11366207025,Pearl Hospitals,hospital,Health,"تقع Pearl Hospitals في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.6476565,31.0432425,11374864371,مدرسة الديسة,school,Education,"تقع مدرسة الديسة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.619052,22.3489148,11385674029,Abu Simbel International Hospital,hospital,Health,"تقع Abu Simbel International Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3705459,29.8287012,11390282369,معهد الفتيات الازهري,school,Education,"تقع معهد الفتيات الازهري في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1706338,30.1809032,11417287069,حورس للغات,school,Education,"تقع حورس للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.0062183,31.2749094,11428395042,مستشفي الإمام,hospital,Health,"تقع مستشفي الإمام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2761418,29.8479348,11436935506,مدرسة البدرشين الثانوية الصناعية بنين,school,Education,"تقع مدرسة البدرشين الثانوية الصناعية بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.275259,29.8475575,11436946104,مدرسة أحمد عرابي الابتدائية,school,Education,"تقع مدرسة أحمد عرابي الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2760188,29.8476702,11437031389,مدرسة الشهيد مصطفى محمد ابوزيد الثانوية للبنات,school,Education,"تقع مدرسة الشهيد مصطفى محمد ابوزيد الثانوية للبنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.6681392,26.4571363,11483346640,Sohag University,university,Education,"تقع Sohag University في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3081906,29.8817535,11498990369,صيدليه ضحي,hospital,Health,"تقع صيدليه ضحي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2223796,29.8867077,11524156701,الشيخ عبد الموجود عويان الإبتدائية,school,Education,"تقع الشيخ عبد الموجود عويان الإبتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1750508,30.0168617,11547268078,مدرسة الشهيد أحمد جاد جميل الاعدادية,school,Education,"تقع مدرسة الشهيد أحمد جاد جميل الاعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.5113828,30.0673745,11627269469,مدرسة,school,Education,"تقع مدرسة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1916057,30.0141963,11627491032,مدرسة حمزة بن عبد المطلب الثانوية بنات,school,Education,"تقع مدرسة حمزة بن عبد المطلب الثانوية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1987989,30.0543168,11637502470,مركز جزيرة العرب للعيون والليزك,clinic,Health,"تقع مركز جزيرة العرب للعيون والليزك في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
33.0095246,31.0102373,11638370069,السكن,school,Education,"تقع السكن في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2204031,29.8925338,11687442021,الوحده الصحيه بأبو صير,hospital,Health,"تقع الوحده الصحيه بأبو صير في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
33.8205613,27.1640234,11771936828,"Русская школа ""Мир знаний""",school,Education,"تقع Русская школа ""Мир знаний"" في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
33.820238,27.1505892,11771936829,"Русская школа ""Наши традиции""",school,Education,"تقع Русская школа ""Наши традиции"" في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.2771431,30.6208917,11844645733,كلية الاداب,university,Education,"تقع كلية الاداب في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3203773,30.092557,11886593370,عيادة الدكتور طارق مأمون استشاري العيون والرمد,clinic,Health,"تقع عيادة الدكتور طارق مأمون استشاري العيون والرمد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.0683862,30.598202,11898182016,مدرسة الشهيد محمد الدسوقى الابتدائية,school,Education,"تقع مدرسة الشهيد محمد الدسوقى الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.0758625,30.5997889,11898182031,معهد الدبايبة الابتدائي الأزهري,school,Education,"تقع معهد الدبايبة الابتدائي الأزهري في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.0751998,30.5998064,11898182033,مدرسة الدبايبة الثانوية العامة,school,Education,"تقع مدرسة الدبايبة الثانوية العامة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.0745737,30.5997766,11898182034,مدرسة الشهيد محمود طلعت الاعدادية المشتركة,school,Education,"تقع مدرسة الشهيد محمود طلعت الاعدادية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.5618704,31.2830958,11931719017,مدرسة أبو جلال الابتدائية رقم 1,school,Education,"تقع مدرسة أبو جلال الابتدائية رقم 1 في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.5615652,31.283925,11931719018,مدرسة أبو جلال الإعدادية,school,Education,"تقع مدرسة أبو جلال الإعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.5606422,31.2885452,11931752493,مدرسة أبو جلال الابتدائية رقم 2,school,Education,"تقع مدرسة أبو جلال الابتدائية رقم 2 في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.5597574,31.288459,11931752494,مدرسة أبو جلال الثانوية المشتركة,school,Education,"تقع مدرسة أبو جلال الثانوية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.0728408,29.9330864,11942826773,STEM High School for Boys-6th of October,school,Education,"تقع STEM High School for Boys-6th of October في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.1917095,30.0104051,11959610699,مستشفى الجابري,hospital,Health,"تقع مستشفى الجابري في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1923522,30.0101478,11959624386,مستشفى الجزيرة,hospital,Health,"تقع مستشفى الجزيرة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
